#,First Name,Last Name,Gender,Bloof Group,Date of Birth,Passport Number,NRIC Number,Religion,Race,Mobile Number,Country,State/Province,City,Zip/Postal Code,Address 1,Address 2,Academic Year,Register Number,Roll Number,Admission Date,Grade,Class,Session,Semester,Email,Password,Confirm Password,Father Name,Mother Name,Guardian Name,Guardian Relation,School Name,Qualification,Remarks
89,伸一,武田,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,89,2022-2023,BR0-022,872388923,27-03-2023,1年,3組,Morning,Semester 89,s10549091@gmail.com,12345678,12345678,順子,,,,KMHHS,First,Good
90,憲一,松井,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,90,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 90,s10549170@gmail.com,12345678,12345678,敦子,,,,KMHHS,First,Good
91,操,千葉,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,91,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 91,s10518580@gmail.com,12345678,12345678,さくら,,,,KMHHS,First,Good
92,正博,岩崎,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,92,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 92,s10653627@gmail.com,12345678,12345678,慎,,,,KMHHS,First,Good
93,正弘,菅原,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,93,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 93,s10616955@gmail.com,12345678,12345678,啓子,,,,KMHHS,First,Good
94,正勝,木下,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,94,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 94,s10578616@gmail.com,12345678,12345678,典生,,,,KMHHS,First,Good
95,信義,久保,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,95,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 95,s10268687@gmail.com,12345678,12345678,早希,,,,KMHHS,First,Good
96,行雄,佐野,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,96,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 96,s10268689@gmail.com,12345678,12345678,智,,,,KMHHS,First,Good
97,幸治,野村,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,97,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 97,s12318765@gmail.com,12345678,12345678,香央里,,,,KMHHS,First,Good
98,昭三,松尾,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,98,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 98,s10545723@gmail.com,12345678,12345678,洋子,,,,KMHHS,First,Good
99,敏彦,市川,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,99,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 99,s11534519@gmail.com,12345678,12345678,正典,,,,KMHHS,First,Good
100,強,菊地,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,100,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 100,s10547299@gmail.com,12345678,12345678,博昭,,,,KMHHS,First,Good
101,達也,杉本,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,101,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 101,s10547352@gmail.com,12345678,12345678,徹,,,,KMHHS,First,Good
102,一彦,古川,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,102,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 102,s10547824@gmail.com,12345678,12345678,健二,,,,KMHHS,First,Good
103,健次,島田,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,103,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 103,s10644000@gmail.com,12345678,12345678,由華,,,,KMHHS,First,Good
104,哲,大西,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,104,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 104,s10617985@gmail.com,12345678,12345678,由佳,,,,KMHHS,First,Good
105,亨,水野,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,105,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 105,s10530422@gmail.com,12345678,12345678,政博,,,,KMHHS,First,Good
106,武志,桜井,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,106,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 106,s10601052@gmail.com,12345678,12345678,利也,,,,KMHHS,First,Good
107,輝夫,高野,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,107,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 107,s10680570@gmail.com,12345678,12345678,亮介,,,,KMHHS,First,Good
108,隆司,吉川,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,108,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 108,s10630097@gmail.com,12345678,12345678,佳子,,,,KMHHS,First,Good
109,昭男,渡部,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,109,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 109,s10544740@gmail.com,12345678,12345678,伊織,,,,KMHHS,First,Good
110,勝義,山内,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,110,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 110,s10544918@gmail.com,12345678,12345678,学,,,,KMHHS,First,Good
111,次郎,飯田,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,111,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 111,s10579366@gmail.com,12345678,12345678,康之,,,,KMHHS,First,Good
112,恒夫,西田,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,112,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 112,s10687242@gmail.com,12345678,12345678,壮志,,,,KMHHS,First,Good
113,邦彦,菊池,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,113,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 113,s10544920@gmail.com,12345678,12345678,麻衣,,,,KMHHS,First,Good
114,義弘,西川,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,114,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 114,s10313684@gmail.com,12345678,12345678,あい,,,,KMHHS,First,Good
115,英男,小松,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,115,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 115,s10630203@gmail.com,12345678,12345678,惠,,,,KMHHS,First,Good
116,芳雄,北村,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,116,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 116,s10549526@gmail.com,12345678,12345678,貴行,,,,KMHHS,First,Good
117,等,安田,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,117,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 117,s10405052@gmail.com,12345678,12345678,守男,,,,KMHHS,First,Good
118,淳一,五十嵐,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,118,2022-2023,BR0-022,872388923,27-03-2023,2年,1組,Morning,Semester 118,s10577825@gmail.com,12345678,12345678,仁,,,,KMHHS,First,Good
119,良夫,川口,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,119,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 119,s10549678@gmail.com,12345678,12345678,勇貴,,,,KMHHS,First,Good
120,正之,関,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,120,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 120,s10268573@gmail.com,12345678,12345678,悠太,,,,KMHHS,First,Good
121,義昭,平田,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,121,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 121,s10268578@gmail.com,12345678,12345678,繁,,,,KMHHS,First,Good
122,照夫,中田,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,122,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 122,s10670351@gmail.com,12345678,12345678,信一,,,,KMHHS,First,Good
123,辰雄,久保田,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,123,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 123,s10618227@gmail.com,12345678,12345678,雄太,,,,KMHHS,First,Good
124,英二,服部,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,124,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 124,s10544231@gmail.com,12345678,12345678,有里,,,,KMHHS,First,Good
125,栄治,東,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,125,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 125,s11519191@gmail.com,12345678,12345678,由衣,,,,KMHHS,First,Good
126,道夫,岩田,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,126,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 126,s11530395@gmail.com,12345678,12345678,貴義,,,,KMHHS,First,Good
127,義治,土屋,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,127,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 127,s11639368@gmail.com,12345678,12345678,塁,,,,KMHHS,First,Good
128,邦雄,川崎,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,128,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 128,s10546199@gmail.com,12345678,12345678,泰士,,,,KMHHS,First,Good
129,武司,福島,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,129,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 129,s10401729@gmail.com,12345678,12345678,優里,,,,KMHHS,First,Good
130,真,本田,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,130,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 130,s10634695@gmail.com,12345678,12345678,誠人,,,,KMHHS,First,Good
131,利明,辻,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,131,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 131,s10629962@gmail.com,12345678,12345678,淳,,,,KMHHS,First,Good
132,隆雄,樋口,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,132,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 132,s10567336@gmail.com,12345678,12345678,隆志,,,,KMHHS,First,Good
133,定雄,秋山,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,133,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 133,s10384038@gmail.com,12345678,12345678,聡美,,,,KMHHS,First,Good
134,一美,永井,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,134,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 134,s10544506@gmail.com,12345678,12345678,啓,,,,KMHHS,First,Good
135,富男,田口,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,135,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 135,s10298084@gmail.com,12345678,12345678,恵子,,,,KMHHS,First,Good
136,重夫,山中,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,136,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 136,s11660385@gmail.com,12345678,12345678,貴大,,,,KMHHS,First,Good
137,要,中西,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,137,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 137,s10298089@gmail.com,12345678,12345678,亜依,,,,KMHHS,First,Good
138,繁雄,吉村,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,138,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 138,s10576643@gmail.com,12345678,12345678,敏弘,,,,KMHHS,First,Good
139,賢二,川上,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,139,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 139,s10511140@gmail.com,12345678,12345678,俊輔,,,,KMHHS,First,Good
140,和弘,石原,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,140,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 140,s10385808@gmail.com,12345678,12345678,明子,,,,KMHHS,First,Good
141,芳夫,大橋,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,141,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 141,s10544585@gmail.com,12345678,12345678,祐也,,,,KMHHS,First,Good
142,輝男,松岡,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,142,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 142,s10617988@gmail.com,12345678,12345678,篤志,,,,KMHHS,First,Good
143,道雄,馬場,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,143,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 143,s10301057@gmail.com,12345678,12345678,宗之,,,,KMHHS,First,Good
144,靖,浜田,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,144,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 144,s10549536@gmail.com,12345678,12345678,佳樹,,,,KMHHS,First,Good
145,昭治,森本,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,145,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 145,s10549404@gmail.com,12345678,12345678,隆信,,,,KMHHS,First,Good
146,光一,星野,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,146,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 146,s10549591@gmail.com,12345678,12345678,美穂,,,,KMHHS,First,Good
147,正三,浅野,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,147,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 147,s10545194@gmail.com,12345678,12345678,駿,,,,KMHHS,First,Good
148,雄一,矢野,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,148,2022-2023,BR0-022,872388923,27-03-2023,2年,2組,Morning,Semester 148,s10629997@gmail.com,12345678,12345678,孝,,,,KMHHS,First,Good
149,政夫,大久保,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,149,2022-2023,BR0-022,872388923,27-03-2023,2年,3組,Morning,Semester 149,s10629622@gmail.com,12345678,12345678,雄斗,,,,KMHHS,First,Good
150,一成,松下,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,150,2022-2023,BR0-022,872388923,27-03-2023,2年,3組,Morning,Semester 150,s10578521@gmail.com,12345678,12345678,達郎,,,,KMHHS,First,Good
151,邦男,小池,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,151,2022-2023,BR0-022,872388923,27-03-2023,2年,3組,Morning,Semester 151,s10545238@gmail.com,12345678,12345678,浩子,,,,KMHHS,First,Good
152,孝司,吉岡,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,152,2022-2023,BR0-022,872388923,27-03-2023,2年,3組,Morning,Semester 152,s10629587@gmail.com,12345678,12345678,明代,,,,KMHHS,First,Good
153,辰夫,野田,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,153,2022-2023,BR0-022,872388923,27-03-2023,2年,3組,Morning,Semester 153,s10267712@gmail.com,12345678,12345678,彰太,,,,KMHHS,First,Good
154,實,荒木,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,154,2022-2023,BR0-022,872388923,27-03-2023,2年,3組,Morning,Semester 154,s10616236@gmail.com,12345678,12345678,桃子,,,,KMHHS,First,Good
155,義人,大谷,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,155,2022-2023,BR0-022,872388923,27-03-2023,2年,3組,Morning,Semester 155,s10317300@gmail.com,12345678,12345678,智宏,,,,KMHHS,First,Good
156,俊明,内藤,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,156,2022-2023,BR0-022,872388923,27-03-2023,2年,3組,Morning,Semester 156,s10713298@gmail.com,12345678,12345678,玲子,,,,KMHHS,First,Good
157,保夫,松浦,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,157,2022-2023,BR0-022,872388923,27-03-2023,2年,3組,Morning,Semester 157,s10547511@gmail.com,12345678,12345678,誠,,,,KMHHS,First,Good
158,静夫,熊谷,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,158,2022-2023,BR0-022,872388923,27-03-2023,2年,3組,Morning,Semester 158,s10433661@gmail.com,12345678,12345678,裕典,,,,KMHHS,First,Good
159,孝志,黒田,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,159,2022-2023,BR0-022,872388923,27-03-2023,2年,3組,Morning,Semester 159,s10572631@gmail.com,12345678,12345678,翔平,,,,KMHHS,First,Good
160,国男,尾崎,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,160,2022-2023,BR0-022,872388923,27-03-2023,2年,3組,Morning,Semester 160,s10495685@gmail.com,12345678,12345678,尚子,,,,KMHHS,First,Good
161,光,永田,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,161,2022-2023,BR0-022,872388923,27-03-2023,2年,3組,Morning,Semester 161,s10548217@gmail.com,12345678,12345678,利和,,,,KMHHS,First,Good
162,郁夫,望月,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,162,2022-2023,BR0-022,872388923,27-03-2023,2年,3組,Morning,Semester 162,s10617761@gmail.com,12345678,12345678,千裕,,,,KMHHS,First,Good
163,正次,川村,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,163,2022-2023,BR0-022,872388923,27-03-2023,2年,3組,Morning,Semester 163,s10646120@gmail.com,12345678,12345678,美貴,,,,KMHHS,First,Good
164,陽一,田辺,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,164,2022-2023,BR0-022,872388923,27-03-2023,2年,3組,Morning,Semester 164,s10548604@gmail.com,12345678,12345678,雅史,,,,KMHHS,First,Good
165,衛,荒井,Male,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,165,2022-2023,BR0-022,872388923,27-03-2023,2年,3組,Morning,Semester 165,s10544917@gmail.com,12345678,12345678,俊夫,,,,KMHHS,First,Good
166,直人,松村,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,166,2022-2023,BR0-022,872388923,27-03-2023,2年,3組,Morning,Semester 166,s10548951@gmail.com,12345678,12345678,朋子,,,,KMHHS,First,Good
167,重男,堀,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,167,2022-2023,BR0-022,872388923,27-03-2023,2年,3組,Morning,Semester 167,s10540007@gmail.com,12345678,12345678,博,,,,KMHHS,First,Good
168,昭彦,大島,Female,,27-03-1992,8787787812,12345678,仏教,日本人,123456789,Malaysia,Kuala Lumpur,Kuala Lumpur,81200,MontKiara,168,2022-2023,BR0-022,872388923,27-03-2023,2年,3組,Morning,Semester 168,s9908144@gmail.com,12345678,12345678,大輔,,,,KMHHS,First,Good
